step,parsimony_before,parsimony_after,parsimony_diff,logl_before,logl_after,logl_diff,rf_before,rf_after,rf_diff
1490,112471,112344,-127,-451231,-450312,919.061,192,192,0
1491,112344,112257,-87,-450312,-450786,-474.256,192,192,0
1492,112257,112188,-69,-450786,-451067,-281.032,192,192,0
1493,112188,111843,-345,-451067,-450258,809.28,192,192,0
1494,111843,111790,-53,-450258,-450042,216.006,192,192,0
1495,111790,111910,120,-450042,-450019,22.7672,192,192,0
1496,111910,111936,26,-450019,-450047,-27.5911,192,192,0
1497,111936,111917,-19,-450047,-450096,-49.2538,192,192,0
1498,111917,111857,-60,-450096,-450379,-283.06,192,192,0
1499,111857,111676,-181,-450379,-449900,479.644,192,192,0
1500,111676,111582,-94,-449900,-450324,-424.54,192,192,0
1501,111582,111289,-293,-450324,-448694,1629.84,192,192,0
1502,111289,111485,196,-448694,-447768,926.371,192,192,0
1503,111485,111382,-103,-447768,-449503,-1734.84,192,192,0
1504,111382,111364,-18,-449503,-449422,81.1757,192,192,0
1505,111364,111238,-126,-449422,-449814,-392.25,192,192,0
1506,111238,111111,-127,-449814,-447574,2240.3,192,192,0
1507,111111,111248,137,-447574,-447689,-115.179,192,192,0
1508,111248,111089,-159,-447689,-446444,1245.02,192,192,0
1509,111089,111428,339,-446444,-447000,-556.483,192,192,0
1510,111428,111563,135,-447000,-447097,-96.2958,192,192,0
1511,111563,111638,75,-447097,-446699,397.506,192,192,0
1512,111638,111632,-6,-446699,-446896,-197.088,192,192,0
1513,111632,111418,-214,-446896,-446495,401.392,192,192,0
1514,111418,111356,-62,-446495,-446227,267.35,192,192,0
1515,111356,111405,49,-446227,-446241,-13.943,192,192,0
1516,111405,111486,81,-446241,-447390,-1148.94,192,192,0
1517,111486,111682,196,-447390,-447123,267.197,192,192,0
1518,111682,111619,-63,-447123,-445904,1219.36,192,192,0
1519,111619,111639,20,-445904,-446113,-209.337,192,192,0
1520,111639,111758,119,-446113,-445505,607.827,192,192,0
1521,111758,112102,344,-445505,-445981,-476.228,192,192,0
1522,112102,112116,14,-445981,-445971,10.6093,192,192,0
1523,112116,112158,42,-445971,-446026,-54.7097,192,192,0
1524,112158,111982,-176,-446026,-445904,121.228,192,192,0
1525,111982,112257,275,-445904,-445887,17.8137,192,192,0
1526,112257,111814,-443,-445887,-445952,-65.2769,192,192,0
1527,111814,111837,23,-445952,-446177,-224.811,192,192,0
1528,111837,111808,-29,-446177,-445597,579.202,192,192,0
1529,111808,111955,147,-445597,-445619,-22.0516,192,192,0
1530,111955,111952,-3,-445619,-445950,-330.32,192,192,0
1531,111952,111986,34,-445950,-445523,426.666,192,192,0
1532,111986,112042,56,-445523,-446036,-512.487,192,192,0
1533,112042,112027,-15,-446036,-446130,-94.0892,192,192,0
1534,112027,112762,735,-446130,-446108,21.2979,192,192,0
1535,112762,112674,-88,-446108,-446312,-203.895,192,192,0
1536,112674,112488,-186,-446312,-446197,115.266,192,192,0
1537,112488,112411,-77,-446197,-446152,45.0527,192,192,0
1538,112411,112379,-32,-446152,-446092,59.8602,192,192,0
1539,112379,112131,-248,-446092,-445222,870.442,192,192,0
1540,112131,112163,32,-445222,-445744,-521.882,192,192,0
1541,112163,112089,-74,-445744,-445139,604.6,192,192,0
1543,112089,112095,6,-445139,-445162,-22.7576,192,192,0
1544,112095,112060,-35,-445162,-445524,-362.616,192,192,0
1545,112060,111912,-148,-445524,-445837,-313.111,192,192,0
1548,111912,111840,-72,-445837,-445638,199.206,192,192,0
1549,111840,111810,-30,-445638,-445398,240.476,192,192,0
1550,111810,111742,-68,-445398,-445972,-573.849,192,192,0
1551,111742,111749,7,-445972,-446093,-121.221,192,192,0
1552,111749,111938,189,-446093,-446065,28.3095,192,192,0
1553,111938,111660,-278,-446065,-445760,304.834,192,192,0
1554,111660,111707,47,-445760,-446181,-421.472,192,192,0
1555,111707,111507,-200,-446181,-446413,-231.71,192,192,0
1556,111507,111671,164,-446413,-446499,-85.6437,192,192,0
1557,111671,111620,-51,-446499,-446164,334.981,192,192,0
1558,111620,111932,312,-446164,-447130,-966.577,192,192,0
1559,111932,112158,226,-447130,-448418,-1288.13,192,192,0
1560,112158,112286,128,-448418,-448669,-250.439,192,192,0
1561,112286,112456,170,-448669,-450082,-1413.3,192,192,0
1562,112456,113537,1081,-450082,-452141,-2058.8,192,194,2
1563,113537,113706,169,-452141,-450889,1251.52,194,194,0
1564,113706,113840,134,-450889,-451697,-807.723,194,194,0
1565,113840,113898,58,-451697,-451355,341.927,194,194,0
1567,113898,113674,-224,-451355,-451266,88.8825,194,194,0
1569,113674,113650,-24,-451266,-451433,-167.187,194,194,0
1570,113650,113628,-22,-451433,-451466,-32.5327,194,194,0
1571,113628,114011,383,-451466,-451694,-228.585,194,194,0
1572,114011,113982,-29,-451694,-452371,-676.391,194,194,0
1573,113982,113994,12,-452371,-452559,-188.021,194,194,0
1574,113994,113850,-144,-452559,-452674,-115.205,194,194,0
1575,113850,113895,45,-452674,-452708,-34.3633,194,194,0
1576,113895,113937,42,-452708,-452436,272.707,194,194,0
1577,113937,113771,-166,-452436,-452072,363.324,194,194,0
1578,113771,113465,-306,-452072,-452708,-635.641,194,194,0
1579,113465,113568,103,-452708,-452817,-108.942,194,194,0
1580,113568,113790,222,-452817,-453412,-595.228,194,194,0
1581,113790,113772,-18,-453412,-453080,331.847,194,194,0
1582,113772,113664,-108,-453080,-453625,-544.262,194,194,0
1583,113664,113563,-101,-453625,-453245,379.637,194,194,0
1584,113563,113588,25,-453245,-453436,-190.487,194,194,0
1585,113588,113692,104,-453436,-453454,-18.4745,194,194,0
1586,113692,113592,-100,-453454,-453939,-485.123,194,194,0
1587,113592,113376,-216,-453939,-452273,1666.38,194,194,0
1588,113376,113583,207,-452273,-454637,-2364.06,194,194,0
1589,113583,113718,135,-454637,-454696,-59.595,194,194,0
1591,113718,113770,52,-454696,-455070,-373.775,194,194,0
1592,113770,113728,-42,-455070,-455279,-208.736,194,194,0
1593,113728,113835,107,-455279,-455757,-477.725,194,194,0
1594,113835,113847,12,-455757,-455562,194.176,194,194,0
1595,113847,113908,61,-455562,-455628,-65.2465,194,194,0
1596,113908,113982,74,-455628,-456155,-526.808,194,194,0
1598,113982,113921,-61,-456155,-455727,427.582,194,194,0
1599,113921,114011,90,-455727,-454412,1314.53,194,194,0
1600,114011,114016,5,-454412,-454568,-155.482,194,194,0
1601,114016,113952,-64,-454568,-455453,-885.146,194,194,0
1602,113952,113953,1,-455453,-455670,-217.372,194,194,0
1604,113953,113852,-101,-455670,-455589,81.5209,194,194,0
1605,113852,113588,-264,-455589,-454320,1268.48,194,194,0
1606,113588,113648,60,-454320,-454395,-74.5814,194,194,0
1607,113648,113691,43,-454395,-454343,51.9126,194,194,0
1608,113691,113747,56,-454343,-454654,-311.379,194,194,0
1609,113747,113773,26,-454654,-454852,-197.27,194,194,0
1610,113773,113804,31,-454852,-454220,631.94,194,194,0
1611,113804,113829,25,-454220,-454197,23.1953,194,194,0
1612,113829,113812,-17,-454197,-454432,-235.54,194,194,0
1613,113812,114225,413,-454432,-454839,-406.661,194,194,0
1614,114225,114371,146,-454839,-455382,-543.712,194,194,0
1615,114371,114012,-359,-455382,-453080,2302.22,194,194,0
1616,114012,113831,-181,-453080,-452423,656.932,194,194,0
1617,113831,113852,21,-452423,-452247,176.358,194,194,0
1618,113852,113729,-123,-452247,-452744,-496.753,194,194,0
1619,113729,113895,166,-452744,-453557,-813.256,194,194,0
1620,113895,114112,217,-453557,-454183,-626.033,194,194,0
1621,114112,114183,71,-454183,-455001,-818.136,194,194,0
1622,114183,114191,8,-455001,-455037,-36.3235,194,194,0
1623,114191,114252,61,-455037,-455107,-69.1381,194,194,0
1624,114252,114179,-73,-455107,-455869,-762.148,194,194,0
1625,114179,114212,33,-455869,-456253,-383.957,194,194,0
1626,114212,114235,23,-456253,-456126,126.976,194,194,0
1628,114235,114238,3,-456126,-456333,-207.227,194,194,0
1629,114238,114102,-136,-456333,-456969,-635.923,194,194,0
1630,114102,114117,15,-456969,-457165,-196.121,194,194,0
1631,114117,114187,70,-457165,-457250,-85.1911,194,194,0
1632,114187,114164,-23,-457250,-456230,1020.49,194,194,0
1633,114164,114392,228,-456230,-457211,-981.777,194,194,0
1634,114392,114083,-309,-457211,-456842,369.562,194,194,0
1635,114083,113965,-118,-456842,-456732,109.99,194,194,0
1637,113965,114103,138,-456732,-457009,-277.405,194,194,0
1638,114103,114146,43,-457009,-457044,-34.1891,194,194,0
1639,114146,114204,58,-457044,-457226,-182.648,194,194,0
1640,114204,114091,-113,-457226,-456488,738.574,194,194,0
1641,114091,114069,-22,-456488,-456466,21.6831,194,194,0
1642,114069,114009,-60,-456466,-456770,-304.308,194,194,0
1643,114009,113983,-26,-456770,-456604,165.804,194,194,0
1644,113983,113979,-4,-456604,-457574,-969.077,194,194,0
1645,113979,113949,-30,-457574,-457500,73.4968,194,194,0
1646,113949,113917,-32,-457500,-457638,-137.604,194,194,0
1647,113917,113872,-45,-457638,-457800,-162.133,194,194,0
1648,113872,113603,-269,-457800,-456667,1133.06,194,194,0
1649,113603,113433,-170,-456667,-456508,158.982,194,194,0
1650,113433,113486,53,-456508,-456770,-262.455,194,194,0
1651,113486,113872,386,-456770,-457709,-938.456,194,194,0
1652,113872,113300,-572,-457709,-457210,499.01,194,194,0
1653,113300,113365,65,-457210,-456856,353.589,194,194,0
1655,113365,113381,16,-456856,-456989,-133.25,194,194,0
1656,113381,113201,-180,-456989,-456990,-0.378913,194,194,0
1657,113201,113287,86,-456990,-457332,-342.745,194,194,0
1658,113287,113299,12,-457332,-457365,-32.3531,194,194,0
1659,113299,113421,122,-457365,-458507,-1142.25,194,194,0
1660,113421,113528,107,-458507,-459284,-777.468,194,194,0
1661,113528,113634,106,-459284,-460115,-830.085,194,194,0
1662,113634,113468,-166,-460115,-459711,403.956,194,194,0
1665,113468,113478,10,-459711,-461117,-1406.18,194,194,0
1666,113478,113457,-21,-461117,-461040,76.7368,194,194,0
1667,113457,113537,80,-461040,-462505,-1464.81,194,194,0
1668,113537,113529,-8,-462505,-462337,168.195,194,194,0
1669,113529,113496,-33,-462337,-461375,961.389,194,194,0
1670,113496,113715,219,-461375,-461538,-163.171,194,194,0
1671,113715,113985,270,-461538,-463114,-1575.95,194,194,0
1672,113985,114010,25,-463114,-462037,1077.7,194,194,0
1673,114010,114084,74,-462037,-462325,-288.578,194,194,0
1674,114084,114636,552,-462325,-463067,-741.815,194,194,0
1675,114636,114586,-50,-463067,-462817,249.956,194,194,0
1676,114586,114601,15,-462817,-463385,-568.066,194,194,0
1677,114601,114572,-29,-463385,-462986,399.211,194,194,0
1678,114572,114588,16,-462986,-463181,-194.952,194,194,0
1679,114588,114492,-96,-463181,-463031,150.082,194,194,0
1680,114492,114674,182,-463031,-463384,-353.204,194,194,0
1681,114674,114685,11,-463384,-463732,-347.749,194,194,0
1682,114685,114873,188,-463732,-463877,-144.981,194,194,0
1684,114873,114743,-130,-463877,-464288,-411.378,194,194,0
1685,114743,114717,-26,-464288,-464265,23.3013,194,194,0
1686,114717,113941,-776,-464265,-462016,2248.49,194,192,-2
1687,113941,113533,-408,-462016,-461625,391.541,192,192,0
1688,113533,113515,-18,-461625,-461609,16.1158,192,192,0
1689,113515,113422,-93,-461609,-462321,-711.792,192,192,0
1690,113422,113488,66,-462321,-462515,-194.13,192,192,0
1691,113488,113482,-6,-462515,-462221,293.814,192,192,0
1692,113482,113242,-240,-462221,-460406,1814.87,192,192,0
1693,113242,113123,-119,-460406,-462377,-1971.3,192,192,0
1694,113123,113358,235,-462377,-464346,-1968.69,192,192,0
1695,113358,113309,-49,-464346,-464245,101.284,192,192,0
1696,113309,112727,-582,-464245,-462966,1278.35,192,192,0
1697,112727,112723,-4,-462966,-464056,-1090.13,192,192,0
1698,112723,112653,-70,-464056,-463777,279.218,192,192,0
1700,112653,112612,-41,-463777,-464074,-296.597,192,192,0
1701,112612,112509,-103,-464074,-464380,-306.344,192,192,0
1702,112509,112536,27,-464380,-465020,-640.029,192,192,0
1703,112536,112576,40,-465020,-464830,190.004,192,192,0
1704,112576,112562,-14,-464830,-464465,364.828,192,192,0
1705,112562,112502,-60,-464465,-464159,306.001,192,192,0
1706,112502,112579,77,-464159,-463905,253.993,192,192,0
1707,112579,112543,-36,-463905,-463822,83.2973,192,192,0
1709,112543,112444,-99,-463822,-463529,292.812,192,192,0
1710,112444,112473,29,-463529,-463672,-143.205,192,192,0
1711,112473,112698,225,-463672,-463849,-176.077,192,192,0
1712,112698,112539,-159,-463849,-463066,782.863,192,192,0
1713,112539,112644,105,-463066,-463446,-380.552,192,192,0
1714,112644,112756,112,-463446,-463852,-405.67,192,192,0
1715,112756,112754,-2,-463852,-463651,200.757,192,192,0
1716,112754,112719,-35,-463651,-463590,61.6169,192,192,0
1717,112719,113146,427,-463590,-463949,-359.025,192,194,2
1719,113146,113173,27,-463949,-463376,572.552,194,194,0
1721,113173,113216,43,-463376,-463908,-531.877,194,194,0
1722,113216,113461,245,-463908,-465170,-1261.91,194,194,0
1723,113461,113560,99,-465170,-465070,100.13,194,194,0
1724,113560,113550,-10,-465070,-465536,-465.936,194,194,0
1725,113550,113109,-441,-465536,-460960,4575.52,194,194,0
1726,113109,112878,-231,-460960,-457448,3511.96,194,194,0
1727,112878,113185,307,-457448,-459029,-1581.23,194,194,0
1728,113185,113218,33,-459029,-459140,-110.388,194,194,0
1729,113218,113011,-207,-459140,-457621,1518.36,194,194,0
1730,113011,113014,3,-457621,-457632,-10.3451,194,194,0
1731,113014,113012,-2,-457632,-457709,-77.2386,194,194,0
1732,113012,113045,33,-457709,-458002,-293.549,194,194,0
1733,113045,113125,80,-458002,-457198,804.158,194,194,0
1735,113125,113095,-30,-457198,-457664,-465.363,194,194,0
1736,113095,113026,-69,-457664,-458170,-506.042,194,194,0
1737,113026,113150,124,-458170,-458024,146.03,194,194,0
1738,113150,113078,-72,-458024,-458710,-685.877,194,194,0
1739,113078,113063,-15,-458710,-458676,33.954,194,194,0
1740,113063,113320,257,-458676,-459512,-836.256,194,194,0
1741,113320,113041,-279,-459512,-456384,3127.76,194,194,0
1742,113041,112896,-145,-456384,-456709,-324.386,194,194,0
1743,112896,112687,-209,-456709,-456404,304.374,194,194,0
1744,112687,112626,-61,-456404,-456832,-428.052,194,194,0
1745,112626,112588,-38,-456832,-457393,-560.847,194,194,0
1746,112588,112579,-9,-457393,-460456,-3063.33,194,194,0
1747,112579,112638,59,-460456,-460766,-309.599,194,194,0
1748,112638,112558,-80,-460766,-460584,182.092,194,194,0
1749,112558,112400,-158,-460584,-460598,-14.2351,194,194,0
1750,112400,112435,35,-460598,-459209,1389.13,194,194,0
1751,112435,112485,50,-459209,-459677,-468.146,194,194,0
1752,112485,111693,-792,-459677,-456427,3250.31,194,192,-2
1753,111693,110875,-818,-456427,-454511,1915.87,192,190,-2
1754,110875,110551,-324,-454511,-453001,1510.36,190,190,0
1755,110551,110528,-23,-453001,-452816,185.058,190,190,0
1756,110528,110602,74,-452816,-453293,-477.651,190,190,0
1757,110602,110622,20,-453293,-453462,-169.249,190,190,0
1758,110622,110637,15,-453462,-453711,-248.569,190,190,0
1759,110637,110448,-189,-453711,-453355,355.712,190,190,0
1760,110448,110388,-60,-453355,-453396,-40.8723,190,190,0
1761,110388,110407,19,-453396,-454637,-1240.96,190,190,0
1762,110407,110399,-8,-454637,-455339,-701.909,190,190,0
1763,110399,110390,-9,-455339,-455297,42.3317,190,190,0
1764,110390,110303,-87,-455297,-455275,21.4898,190,190,0
1765,110303,110326,23,-455275,-454890,384.861,190,190,0
1766,110326,110302,-24,-454890,-455168,-277.791,190,190,0
1767,110302,110205,-97,-455168,-455347,-179.112,190,190,0
1768,110205,110437,232,-455347,-455771,-423.968,190,190,0
1769,110437,110570,133,-455771,-456003,-231.632,190,190,0
1770,110570,110508,-62,-456003,-456809,-806.53,190,190,0
1771,110508,110511,3,-456809,-456977,-167.83,190,190,0
1772,110511,110456,-55,-456977,-457072,-94.8147,190,190,0
1773,110456,110446,-10,-457072,-457557,-484.6,190,190,0
1774,110446,110444,-2,-457557,-457018,538.819,190,190,0
1775,110444,110355,-89,-457018,-457211,-192.805,190,190,0
1776,110355,110359,4,-457211,-457268,-57.801,190,190,0
1777,110359,110379,20,-457268,-458168,-899.804,190,190,0
1778,110379,110395,16,-458168,-457738,429.794,190,190,0
1779,110395,110130,-265,-457738,-454812,2926.37,190,190,0
1780,110130,110174,44,-454812,-455564,-752.386,190,190,0
1781,110174,110385,211,-455564,-458840,-3275.76,190,190,0
1782,110385,111566,1181,-458840,-464586,-5745.32,190,192,2
1783,111566,111458,-108,-464586,-464464,122.014,192,192,0
1784,111458,111405,-53,-464464,-462779,1684.65,192,192,0
1785,111405,111366,-39,-462779,-463197,-417.921,192,192,0
1786,111366,111655,289,-463197,-464634,-1436.81,192,192,0
1787,111655,111661,6,-464634,-463646,988.007,192,192,0
1788,111661,111648,-13,-463646,-463800,-154.735,192,192,0
1789,111648,111722,74,-463800,-464685,-884.699,192,192,0
1791,111722,111714,-8,-464685,-465240,-554.91,192,192,0
1792,111714,111734,20,-465240,-465488,-248.383,192,192,0
1793,111734,111640,-94,-465488,-465391,97.0756,192,192,0
1794,111640,111882,242,-465391,-465780,-388.599,192,192,0
1795,111882,111723,-159,-465780,-465947,-167.271,192,192,0
1796,111723,111721,-2,-465947,-466085,-137.572,192,192,0
1797,111721,111633,-88,-466085,-466150,-64.8581,192,192,0
1798,111633,111602,-31,-466150,-465813,337.021,192,192,0
1800,111602,111630,28,-465813,-465938,-125.483,192,192,0
1801,111630,111503,-127,-465938,-465912,26.4519,192,192,0
1802,111503,111494,-9,-465912,-465558,353.755,192,192,0
1804,111494,111666,172,-465558,-465314,244.258,192,192,0
1805,111666,111621,-45,-465314,-465046,267.61,192,192,0
1806,111621,111673,52,-465046,-465112,-66.1032,192,192,0
1807,111673,111635,-38,-465112,-465119,-6.93301,192,192,0
1809,111635,111336,-299,-465119,-464646,472.78,192,192,0
1810,111336,111329,-7,-464646,-462618,2028.24,192,192,0
1811,111329,111156,-173,-462618,-462123,494.92,192,192,0
1812,111156,111216,60,-462123,-462660,-537.393,192,192,0
1813,111216,111359,143,-462660,-462904,-243.264,192,192,0
1814,111359,111389,30,-462904,-462959,-55.7197,192,192,0
1815,111389,111417,28,-462959,-463556,-596.977,192,192,0
1816,111417,111179,-238,-463556,-462802,754.147,192,192,0
1818,111179,111132,-47,-462802,-461612,1190,192,192,0
1819,111132,110944,-188,-461612,-460951,660.715,192,192,0
1820,110944,110958,14,-460951,-461278,-326.596,192,192,0
1821,110958,110831,-127,-461278,-461138,140.465,192,192,0
1822,110831,111264,433,-461138,-461654,-516.849,192,192,0
1823,111264,111328,64,-461654,-461655,-0.129271,192,192,0
1824,111328,111304,-24,-461655,-460715,939.389,192,192,0
1825,111304,111393,89,-460715,-460783,-67.3868,192,192,0
1826,111393,111346,-47,-460783,-460793,-10.4078,192,192,0
1828,111346,111347,1,-460793,-460932,-138.549,192,192,0
1829,111347,111498,151,-460932,-460778,153.975,192,192,0
1830,111498,111442,-56,-460778,-460369,408.584,192,192,0
1831,111442,111379,-63,-460369,-460386,-16.8343,192,192,0
1832,111379,111582,203,-460386,-460500,-114.564,192,192,0
1833,111582,111601,19,-460500,-459964,536.146,192,192,0
1834,111601,111743,142,-459964,-459908,56.0156,192,192,0
1835,111743,112764,1021,-459908,-464529,-4620.33,192,194,2
1836,112764,112770,6,-464529,-464582,-53.1485,194,194,0
1837,112770,113008,238,-464582,-466224,-1642.59,194,194,0
1839,113008,113004,-4,-466224,-465916,308.179,194,194,0
1840,113004,113016,12,-465916,-465346,570.107,194,194,0
1841,113016,112948,-68,-465346,-465670,-323.546,194,194,0
1842,112948,112914,-34,-465670,-462412,3257.99,194,194,0
1843,112914,112840,-74,-462412,-462705,-293.673,194,194,0
1844,112840,113057,217,-462705,-462976,-270.97,194,194,0
1845,113057,112987,-70,-462976,-462921,55.5979,194,194,0
1847,112987,112999,12,-462921,-462241,679.62,194,194,0
1848,112999,112997,-2,-462241,-462428,-186.84,194,194,0
1849,112997,112960,-37,-462428,-462918,-489.736,194,194,0
1850,112960,112992,32,-462918,-462614,303.302,194,194,0
1851,112992,113249,257,-462614,-462945,-330.257,194,194,0
1852,113249,113175,-74,-462945,-462704,240.498,194,194,0
1853,113175,113193,18,-462704,-463650,-946.287,194,194,0
1854,113193,113173,-20,-463650,-463160,490.658,194,194,0
1855,113173,113294,121,-463160,-463363,-203.667,194,194,0
1856,113294,113457,163,-463363,-463538,-175.083,194,194,0
1857,113457,113450,-7,-463538,-463890,-352.044,194,194,0
1858,113450,113445,-5,-463890,-464075,-184.991,194,194,0
1859,113445,113340,-105,-464075,-463464,611.427,194,194,0
1860,113340,113341,1,-463464,-463436,28.4665,194,194,0
1861,113341,113330,-11,-463436,-461864,1571.8,194,194,0
1862,113330,113333,3,-461864,-462055,-191.176,194,194,0
1863,113333,113232,-101,-462055,-462019,35.591,194,194,0
1864,113232,113219,-13,-462019,-462018,1.44143,194,194,0
1865,113219,113103,-116,-462018,-461285,732.562,194,194,0
1866,113103,113126,23,-461285,-460968,317.448,194,194,0
1867,113126,113214,88,-460968,-461310,-341.923,194,194,0
1868,113214,113138,-76,-461310,-462035,-724.905,194,194,0
1869,113138,113257,119,-462035,-461976,58.5401,194,194,0
1870,113257,113352,95,-461976,-462846,-869.681,194,194,0
1871,113352,113337,-15,-462846,-462773,72.5889,194,194,0
1872,113337,113390,53,-462773,-463128,-355.211,194,194,0
1873,113390,113444,54,-463128,-463765,-636.085,194,194,0
1874,113444,113440,-4,-463765,-463402,362.983,194,194,0
1875,113440,113479,39,-463402,-464093,-691.881,194,194,0
1876,113479,113441,-38,-464093,-464406,-312.312,194,194,0
1877,113441,113357,-84,-464406,-464366,40.1393,194,194,0
1878,113357,113336,-21,-464366,-464079,286.312,194,194,0
1879,113336,113549,213,-464079,-463864,215.385,194,194,0
1880,113549,113395,-154,-463864,-463197,666.765,194,194,0
1881,113395,113247,-148,-463197,-462621,576.316,194,194,0
1882,113247,113433,186,-462621,-462885,-264.241,194,194,0
1883,113433,113381,-52,-462885,-463402,-516.442,194,194,0
1884,113381,113427,46,-463402,-463479,-77.8216,194,194,0
1885,113427,113379,-48,-463479,-463579,-100.087,194,194,0
1886,113379,113347,-32,-463579,-464066,-486.657,194,194,0
1887,113347,113467,120,-464066,-464274,-208.151,194,194,0
1888,113467,113164,-303,-464274,-463700,574.378,194,194,0
1889,113164,113107,-57,-463700,-463504,195.72,194,194,0
1890,113107,113187,80,-463504,-463890,-386.121,194,194,0
1891,113187,113171,-16,-463890,-464172,-281.459,194,194,0
1892,113171,113096,-75,-464172,-463927,245.181,194,194,0
1893,113096,113094,-2,-463927,-464715,-788.297,194,194,0
1894,113094,113165,71,-464715,-465837,-1122,194,194,0
1895,113165,113171,6,-465837,-466090,-253.524,194,194,0
1896,113171,113258,87,-466090,-466057,33.1252,194,194,0
1897,113258,113355,97,-466057,-465939,118.604,194,194,0
1898,113355,113733,378,-465939,-467622,-1683.75,194,194,0
1899,113733,113733,0,-467622,-467298,324.698,194,194,0
1900,113733,113726,-7,-467298,-466632,665.387,194,194,0
1902,113726,113762,36,-466632,-466838,-205.845,194,194,0
1903,113762,113785,23,-466838,-466909,-70.5482,194,194,0
1904,113785,113530,-255,-466909,-466817,91.4791,194,194,0
1905,113530,113371,-159,-466817,-466706,111.696,194,194,0
1908,113371,113439,68,-466706,-465777,928.647,194,194,0
1909,113439,113540,101,-465777,-465934,-157.623,194,194,0
1910,113540,113548,8,-465934,-466473,-538.168,194,194,0
1911,113548,113529,-19,-466473,-466359,113.841,194,194,0
1912,113529,113603,74,-466359,-467084,-724.709,194,194,0
1913,113603,113511,-92,-467084,-465431,1652.46,194,194,0
1914,113511,113427,-84,-465431,-464586,844.903,194,194,0
1915,113427,113769,342,-464586,-467860,-3274.32,194,194,0
1916,113769,113794,25,-467860,-468147,-286.195,194,194,0
1917,113794,113796,2,-468147,-467638,508.254,194,194,0
1918,113796,113839,43,-467638,-467475,163.462,194,194,0
1919,113839,113790,-49,-467475,-467237,237.645,194,194,0
1920,113790,113602,-188,-467237,-466877,360.619,194,194,0
1922,113602,113638,36,-466877,-467095,-218.248,194,194,0
1923,113638,113538,-100,-467095,-468100,-1005.48,194,194,0
1924,113538,113543,5,-468100,-467811,289.054,194,194,0
1925,113543,113583,40,-467811,-468469,-658.101,194,194,0
1926,113583,113579,-4,-468469,-468621,-151.239,194,194,0
1927,113579,113557,-22,-468621,-469046,-425.47,194,194,0
1928,113557,113706,149,-469046,-468534,512.102,194,194,0
1929,113706,113741,35,-468534,-468462,72.4413,194,194,0
1930,113741,113752,11,-468462,-467930,531.252,194,194,0
1931,113752,113742,-10,-467930,-467793,137.165,194,194,0
1932,113742,113788,46,-467793,-467486,307.345,194,194,0
1933,113788,114028,240,-467486,-467322,163.895,194,194,0
1934,114028,114078,50,-467322,-468450,-1127.85,194,194,0
1935,114078,114239,161,-468450,-467129,1321.25,194,194,0
1936,114239,114233,-6,-467129,-467423,-294.295,194,194,0
1937,114233,114223,-10,-467423,-467872,-448.701,194,194,0
1938,114223,114214,-9,-467872,-467688,183.625,194,194,0
1939,114214,114113,-101,-467688,-466867,820.549,194,194,0
1940,114113,114055,-58,-466867,-465755,1112.53,194,194,0
1941,114055,114172,117,-465755,-466498,-742.865,194,194,0
1942,114172,114119,-53,-466498,-466036,462.043,194,194,0
1943,114119,114084,-35,-466036,-466298,-262.01,194,194,0
1944,114084,114098,14,-466298,-466185,112.261,194,194,0
1945,114098,114101,3,-466185,-466354,-168.709,194,194,0
1946,114101,114125,24,-466354,-466804,-449.584,194,194,0
1947,114125,114242,117,-466804,-466897,-92.9688,194,194,0
1949,114242,114284,42,-466897,-465653,1244.17,194,194,0
1950,114284,114253,-31,-465653,-466386,-733.035,194,194,0
1951,114253,114206,-47,-466386,-466675,-289.663,194,194,0
1952,114206,114193,-13,-466675,-467198,-522.491,194,194,0
1953,114193,114177,-16,-467198,-467564,-366.16,194,194,0
1954,114177,114158,-19,-467564,-467434,129.633,194,194,0
1955,114158,113999,-159,-467434,-467208,226.316,194,194,0
1956,113999,113943,-56,-467208,-467097,111.292,194,194,0
1957,113943,114133,190,-467097,-467370,-273.438,194,194,0
1958,114133,114436,303,-467370,-467889,-519.296,194,194,0
1959,114436,114526,90,-467889,-467553,336.455,194,194,0
1960,114526,114440,-86,-467553,-464881,2671.89,194,194,0
1961,114440,114516,76,-464881,-464635,246.398,194,194,0
1962,114516,114176,-340,-464635,-463924,710.916,194,194,0
1963,114176,114152,-24,-463924,-464586,-661.936,194,194,0
1964,114152,113450,-702,-464586,-463209,1376.41,194,194,0
1966,113450,113509,59,-463209,-462825,384.724,194,194,0
1967,113509,113490,-19,-462825,-462945,-120.285,194,194,0
1968,113490,113501,11,-462945,-462936,8.57937,194,194,0
1969,113501,113496,-5,-462936,-462827,109.414,194,194,0
1970,113496,113326,-170,-462827,-462444,383.271,194,194,0
1971,113326,113548,222,-462444,-463051,-606.997,194,194,0
1972,113548,113562,14,-463051,-463370,-319.401,194,194,0
1973,113562,113627,65,-463370,-464067,-697.327,194,194,0
1974,113627,113616,-11,-464067,-463989,78.6326,194,194,0
1975,113616,113561,-55,-463989,-464003,-14.0896,194,194,0
1978,113561,113558,-3,-464003,-464515,-512.586,194,194,0
1979,113558,113625,67,-464515,-465493,-978.097,194,194,0
1980,113625,113611,-14,-465493,-465185,308.221,194,194,0
1981,113611,113424,-187,-465185,-462599,2586.24,194,194,0
1982,113424,113343,-81,-462599,-462149,450.2,194,194,0
1983,113343,113441,98,-462149,-462903,-753.877,194,194,0
