unit_id,logical_edge_id,hybrid_group,path_option,segment_index,segment_from,segment_to,edge_flow
R_m0005_L008_W00020,through,R_m0005_L008_W00020:through,base,0,upper,down,5
R_m0005_L008_W00021,through,R_m0005_L008_W00021:through,base,0,upper,down,5
R_m0005_L008_W00022,through,R_m0005_L008_W00022:through,base,0,upper,down,5
R_m0005_L008_W00023,through,R_m0005_L008_W00023:through,base,0,upper,down,5
R_m0005_L008_W00024,through,R_m0005_L008_W00024:through,base,0,upper,down,5
R_m0005_L008_W00025,through,R_m0005_L008_W00025:through,base,0,upper,down,5
R_m0005_L008_W00026,through,R_m0005_L008_W00026:through,base,0,upper,down,5
R_m0005_L008_W00027,through,R_m0005_L008_W00027:through,base,0,upper,down,5
R_m0005_L008_W00028,through,R_m0005_L008_W00028:through,base,0,upper,down,5
R_m0005_L008_W00029,through,R_m0005_L008_W00029:through,base,0,upper,down,5
R_m0005_L008_W00030,through,R_m0005_L008_W00030:through,base,0,upper,down,5
R_m0005_L008_W00031,through,R_m0005_L008_W00031:through,base,0,upper,down,5
R_m0005_L008_W00032,through,R_m0005_L008_W00032:through,base,0,upper,down,5
R_m0005_L008_W00033,through,R_m0005_L008_W00033:through,base,0,upper,down,5
R_m0005_L008_W00034,through,R_m0005_L008_W00034:through,base,0,upper,down,5
R_m0005_L008_W00035,through,R_m0005_L008_W00035:through,base,0,upper,down,5
R_m0005_L008_W00036,through,R_m0005_L008_W00036:through,base,0,upper,down,5
R_m0005_L008_W00037,through,R_m0005_L008_W00037:through,base,0,upper,down,5
R_m0005_L008_W00038,through,R_m0005_L008_W00038:through,base,0,upper,down,5
R_m0005_L008_W00039,through,R_m0005_L008_W00039:through,base,0,upper,down,5
R_m0005_L008_W00040,through,R_m0005_L008_W00040:through,base,0,upper,down,5
R_m0005_L008_W00041,through,R_m0005_L008_W00041:through,base,0,upper,down,5
R_m0005_L008_W00042,through,R_m0005_L008_W00042:through,base,0,upper,down,5
R_m0005_L008_W00043,through,R_m0005_L008_W00043:through,base,0,upper,down,5
R_m0005_L008_W00044,through,R_m0005_L008_W00044:through,base,0,upper,down,5
R_m0005_L008_W00045,through,R_m0005_L008_W00045:through,base,0,upper,down,5
R_m0005_L008_W00046,through,R_m0005_L008_W00046:through,base,0,upper,down,5
R_m0005_L008_W00047,through,R_m0005_L008_W00047:through,base,0,upper,down,5
R_m0005_L008_W00048,through,R_m0005_L008_W00048:through,base,0,upper,down,5
R_m0005_L008_W00049,through,R_m0005_L008_W00049:through,base,0,upper,down,5
R_m0005_L008_W00050,through,R_m0005_L008_W00050:through,base,0,upper,down,5
R_m0005_L008_W00051,through,R_m0005_L008_W00051:through,base,0,upper,down,5
R_m0005_L008_W00052,through,R_m0005_L008_W00052:through,base,0,upper,down,5
R_m0005_L008_W00053,through,R_m0005_L008_W00053:through,base,0,upper,down,5
R_m0005_L008_W00054,through,R_m0005_L008_W00054:through,base,0,upper,down,5
R_m0005_L008_W00055,through,R_m0005_L008_W00055:through,base,0,upper,down,5
R_m0005_L008_W00056,through,R_m0005_L008_W00056:through,base,0,upper,down,5
R_m0005_L008_W00057,through,R_m0005_L008_W00057:through,base,0,upper,down,5
R_m0005_L008_W00058,through,R_m0005_L008_W00058:through,base,0,upper,down,5
R_m0005_L008_W00059,through,R_m0005_L008_W00059:through,base,0,upper,down,5
R_m0005_L008_W00060,through,R_m0005_L008_W00060:through,base,0,upper,down,5
R_m0005_L008_W00061,through,R_m0005_L008_W00061:through,base,0,upper,down,5
R_m0005_L008_W00062,through,R_m0005_L008_W00062:through,base,0,upper,down,5
R_m0005_L008_W00063,through,R_m0005_L008_W00063:through,base,0,upper,down,5
R_m0005_L009_W00000,through,R_m0005_L009_W00000:through,base,0,upper,down,5
R_m0005_L009_W00001,through,R_m0005_L009_W00001:through,base,0,upper,down,5
R_m0005_L009_W00002,through,R_m0005_L009_W00002:through,base,0,upper,down,5
R_m0005_L009_W00003,through,R_m0005_L009_W00003:through,base,0,upper,down,5
R_m0005_L009_W00004,through,R_m0005_L009_W00004:through,base,0,upper,down,5
R_m0005_L009_W00005,through,R_m0005_L009_W00005:through,base,0,upper,down,5
R_m0005_L009_W00006,through,R_m0005_L009_W00006:through,base,0,upper,down,5
R_m0005_L009_W00007,through,R_m0005_L009_W00007:through,base,0,upper,down,5
R_m0005_L009_W00008,through,R_m0005_L009_W00008:through,base,0,upper,down,5
R_m0005_L009_W00009,through,R_m0005_L009_W00009:through,base,0,upper,down,5
R_m0005_L009_W00010,through,R_m0005_L009_W00010:through,base,0,upper,down,5
R_m0005_L009_W00011,through,R_m0005_L009_W00011:through,base,0,upper,down,5
R_m0005_L009_W00012,through,R_m0005_L009_W00012:through,base,0,upper,down,5
R_m0005_L009_W00013,through,R_m0005_L009_W00013:through,base,0,upper,down,5
R_m0005_L009_W00014,through,R_m0005_L009_W00014:through,base,0,upper,down,5
R_m0005_L009_W00015,through,R_m0005_L009_W00015:through,base,0,upper,down,5
R_m0005_L009_W00016,through,R_m0005_L009_W00016:through,base,0,upper,down,5
R_m0005_L009_W00017,through,R_m0005_L009_W00017:through,base,0,upper,down,5
R_m0005_L009_W00018,through,R_m0005_L009_W00018:through,base,0,upper,down,5
R_m0005_L009_W00019,through,R_m0005_L009_W00019:through,base,0,upper,down,5
R_m0005_L009_W00020,through,R_m0005_L009_W00020:through,base,0,upper,down,5
R_m0005_L009_W00021,through,R_m0005_L009_W00021:through,base,0,upper,down,5
R_m0005_L009_W00022,through,R_m0005_L009_W00022:through,base,0,upper,down,5
R_m0005_L009_W00023,through,R_m0005_L009_W00023:through,base,0,upper,down,5
R_m0005_L009_W00024,through,R_m0005_L009_W00024:through,base,0,upper,down,5
R_m0005_L009_W00025,through,R_m0005_L009_W00025:through,base,0,upper,down,5
R_m0005_L009_W00026,through,R_m0005_L009_W00026:through,base,0,upper,down,5
R_m0005_L009_W00027,through,R_m0005_L009_W00027:through,base,0,upper,down,5
R_m0005_L009_W00028,through,R_m0005_L009_W00028:through,base,0,upper,down,5
R_m0005_L009_W00029,through,R_m0005_L009_W00029:through,base,0,upper,down,5
R_m0005_L009_W00030,through,R_m0005_L009_W00030:through,base,0,upper,down,5
R_m0005_L009_W00031,through,R_m0005_L009_W00031:through,base,0,upper,down,5
R_m0005_L009_W00032,through,R_m0005_L009_W00032:through,base,0,upper,down,5
R_m0005_L009_W00033,through,R_m0005_L009_W00033:through,base,0,upper,down,5
R_m0005_L009_W00034,through,R_m0005_L009_W00034:through,base,0,upper,down,5
R_m0005_L009_W00035,through,R_m0005_L009_W00035:through,base,0,upper,down,5
R_m0005_L009_W00036,through,R_m0005_L009_W00036:through,base,0,upper,down,5
R_m0005_L009_W00037,through,R_m0005_L009_W00037:through,base,0,upper,down,5
R_m0005_L009_W00038,through,R_m0005_L009_W00038:through,base,0,upper,down,5
R_m0005_L009_W00039,through,R_m0005_L009_W00039:through,base,0,upper,down,5
R_m0005_L009_W00040,through,R_m0005_L009_W00040:through,base,0,upper,down,5
R_m0005_L009_W00041,through,R_m0005_L009_W00041:through,base,0,upper,down,5
R_m0005_L009_W00042,through,R_m0005_L009_W00042:through,base,0,upper,down,5
R_m0005_L009_W00043,through,R_m0005_L009_W00043:through,base,0,upper,down,5
R_m0005_L009_W00044,through,R_m0005_L009_W00044:through,base,0,upper,down,5
R_m0005_L009_W00045,through,R_m0005_L009_W00045:through,base,0,upper,down,5
R_m0005_L009_W00046,through,R_m0005_L009_W00046:through,base,0,upper,down,5
R_m0005_L009_W00047,through,R_m0005_L009_W00047:through,base,0,upper,down,5
R_m0005_L009_W00048,through,R_m0005_L009_W00048:through,base,0,upper,down,5
R_m0005_L009_W00049,through,R_m0005_L009_W00049:through,base,0,upper,down,5
R_m0005_L009_W00050,through,R_m0005_L009_W00050:through,base,0,upper,down,5
R_m0005_L009_W00051,through,R_m0005_L009_W00051:through,base,0,upper,down,5
R_m0005_L009_W00052,through,R_m0005_L009_W00052:through,base,0,upper,down,5
R_m0005_L009_W00053,through,R_m0005_L009_W00053:through,base,0,upper,down,5
R_m0005_L009_W00054,through,R_m0005_L009_W00054:through,base,0,upper,down,5
R_m0005_L009_W00055,through,R_m0005_L009_W00055:through,base,0,upper,down,5
R_m0005_L009_W00056,through,R_m0005_L009_W00056:through,base,0,upper,down,5
R_m0005_L009_W00057,through,R_m0005_L009_W00057:through,base,0,upper,down,5
R_m0005_L009_W00058,through,R_m0005_L009_W00058:through,base,0,upper,down,5
R_m0005_L009_W00059,through,R_m0005_L009_W00059:through,base,0,upper,down,5
R_m0005_L009_W00060,through,R_m0005_L009_W00060:through,base,0,upper,down,5
R_m0005_L009_W00061,through,R_m0005_L009_W00061:through,base,0,upper,down,5
R_m0005_L009_W00062,through,R_m0005_L009_W00062:through,base,0,upper,down,5
R_m0005_L009_W00063,through,R_m0005_L009_W00063:through,base,0,upper,down,5
R_m0005_L010_W00000,through,R_m0005_L010_W00000:through,base,0,upper,down,5
R_m0005_L010_W00001,through,R_m0005_L010_W00001:through,base,0,upper,down,5
R_m0005_L010_W00002,through,R_m0005_L010_W00002:through,base,0,upper,down,5
R_m0005_L010_W00003,through,R_m0005_L010_W00003:through,base,0,upper,down,5
R_m0005_L010_W00004,through,R_m0005_L010_W00004:through,base,0,upper,down,5
R_m0005_L010_W00005,through,R_m0005_L010_W00005:through,base,0,upper,down,5
R_m0005_L010_W00006,through,R_m0005_L010_W00006:through,base,0,upper,down,5
R_m0005_L010_W00007,through,R_m0005_L010_W00007:through,base,0,upper,down,5
R_m0005_L010_W00008,through,R_m0005_L010_W00008:through,base,0,upper,down,5
R_m0005_L010_W00009,through,R_m0005_L010_W00009:through,base,0,upper,down,5
R_m0005_L010_W00010,through,R_m0005_L010_W00010:through,base,0,upper,down,5
R_m0005_L010_W00011,through,R_m0005_L010_W00011:through,base,0,upper,down,5
R_m0005_L010_W00012,through,R_m0005_L010_W00012:through,base,0,upper,down,5
R_m0005_L010_W00013,through,R_m0005_L010_W00013:through,base,0,upper,down,5
R_m0005_L010_W00014,through,R_m0005_L010_W00014:through,base,0,upper,down,5
R_m0005_L010_W00015,through,R_m0005_L010_W00015:through,base,0,upper,down,5
R_m0005_L010_W00016,through,R_m0005_L010_W00016:through,base,0,upper,down,5
R_m0005_L010_W00017,through,R_m0005_L010_W00017:through,base,0,upper,down,5
R_m0005_L010_W00018,through,R_m0005_L010_W00018:through,base,0,upper,down,5
R_m0005_L010_W00019,through,R_m0005_L010_W00019:through,base,0,upper,down,5
R_m0005_L010_W00020,through,R_m0005_L010_W00020:through,base,0,upper,down,5
R_m0005_L010_W00021,through,R_m0005_L010_W00021:through,base,0,upper,down,5
R_m0005_L010_W00022,through,R_m0005_L010_W00022:through,base,0,upper,down,5
R_m0005_L010_W00023,through,R_m0005_L010_W00023:through,base,0,upper,down,5
R_m0005_L010_W00024,through,R_m0005_L010_W00024:through,base,0,upper,down,5
R_m0005_L010_W00025,through,R_m0005_L010_W00025:through,base,0,upper,down,5
R_m0005_L010_W00026,through,R_m0005_L010_W00026:through,base,0,upper,down,5
R_m0005_L010_W00027,through,R_m0005_L010_W00027:through,base,0,upper,down,5
R_m0005_L010_W00028,through,R_m0005_L010_W00028:through,base,0,upper,down,5
R_m0005_L010_W00029,through,R_m0005_L010_W00029:through,base,0,upper,down,5
R_m0005_L010_W00030,through,R_m0005_L010_W00030:through,base,0,upper,down,5
R_m0005_L010_W00031,through,R_m0005_L010_W00031:through,base,0,upper,down,5
R_m0005_L010_W00032,through,R_m0005_L010_W00032:through,base,0,upper,down,5
R_m0005_L010_W00033,through,R_m0005_L010_W00033:through,base,0,upper,down,5
R_m0005_L010_W00034,through,R_m0005_L010_W00034:through,base,0,upper,down,5
R_m0005_L010_W00035,through,R_m0005_L010_W00035:through,base,0,upper,down,5
R_m0005_L010_W00036,through,R_m0005_L010_W00036:through,base,0,upper,down,5
R_m0005_L010_W00037,through,R_m0005_L010_W00037:through,base,0,upper,down,5
R_m0005_L010_W00038,through,R_m0005_L010_W00038:through,base,0,upper,down,5
R_m0005_L010_W00039,through,R_m0005_L010_W00039:through,base,0,upper,down,5
R_m0005_L010_W00040,through,R_m0005_L010_W00040:through,base,0,upper,down,5
R_m0005_L010_W00041,through,R_m0005_L010_W00041:through,base,0,upper,down,5
R_m0005_L010_W00042,through,R_m0005_L010_W00042:through,base,0,upper,down,5
R_m0005_L010_W00043,through,R_m0005_L010_W00043:through,base,0,upper,down,5
R_m0005_L010_W00044,through,R_m0005_L010_W00044:through,base,0,upper,down,5
R_m0005_L010_W00045,through,R_m0005_L010_W00045:through,base,0,upper,down,5
R_m0005_L010_W00046,through,R_m0005_L010_W00046:through,base,0,upper,down,5
R_m0005_L010_W00047,through,R_m0005_L010_W00047:through,base,0,upper,down,5
R_m0005_L010_W00048,through,R_m0005_L010_W00048:through,base,0,upper,down,5
R_m0005_L010_W00049,through,R_m0005_L010_W00049:through,base,0,upper,down,5
R_m0005_L010_W00050,through,R_m0005_L010_W00050:through,base,0,upper,down,5
R_m0005_L010_W00051,through,R_m0005_L010_W00051:through,base,0,upper,down,5
R_m0005_L010_W00052,through,R_m0005_L010_W00052:through,base,0,upper,down,5
R_m0005_L010_W00053,through,R_m0005_L010_W00053:through,base,0,upper,down,5
R_m0005_L010_W00054,through,R_m0005_L010_W00054:through,base,0,upper,down,5
R_m0005_L010_W00055,through,R_m0005_L010_W00055:through,base,0,upper,down,5
R_m0005_L010_W00056,through,R_m0005_L010_W00056:through,base,0,upper,down,5
R_m0005_L010_W00057,through,R_m0005_L010_W00057:through,base,0,upper,down,5
R_m0005_L010_W00058,through,R_m0005_L010_W00058:through,base,0,upper,down,5
R_m0005_L010_W00059,through,R_m0005_L010_W00059:through,base,0,upper,down,5
R_m0005_L010_W00060,through,R_m0005_L010_W00060:through,base,0,upper,down,5
R_m0005_L010_W00061,through,R_m0005_L010_W00061:through,base,0,upper,down,5
R_m0005_L010_W00062,through,R_m0005_L010_W00062:through,base,0,upper,down,5
R_m0005_L010_W00063,through,R_m0005_L010_W00063:through,base,0,upper,down,5
R_m0006_L001_W00000,through,R_m0006_L001_W00000:through,base,0,upper,down,6
R_m0006_L001_W00001,through,R_m0006_L001_W00001:through,base,0,upper,down,6
R_m0006_L001_W00002,through,R_m0006_L001_W00002:through,base,0,upper,down,6
R_m0006_L001_W00003,through,R_m0006_L001_W00003:through,base,0,upper,down,6
R_m0006_L001_W00004,through,R_m0006_L001_W00004:through,base,0,upper,down,6
R_m0006_L001_W00005,through,R_m0006_L001_W00005:through,base,0,upper,down,6
R_m0006_L001_W00006,through,R_m0006_L001_W00006:through,base,0,upper,down,6
R_m0006_L001_W00007,through,R_m0006_L001_W00007:through,base,0,upper,down,6
R_m0006_L001_W00008,through,R_m0006_L001_W00008:through,base,0,upper,down,6
R_m0006_L001_W00009,through,R_m0006_L001_W00009:through,base,0,upper,down,6
R_m0006_L001_W00010,through,R_m0006_L001_W00010:through,base,0,upper,down,6
R_m0006_L001_W00011,through,R_m0006_L001_W00011:through,base,0,upper,down,6
R_m0006_L001_W00012,through,R_m0006_L001_W00012:through,base,0,upper,down,6
R_m0006_L001_W00013,through,R_m0006_L001_W00013:through,base,0,upper,down,6
R_m0006_L001_W00014,through,R_m0006_L001_W00014:through,base,0,upper,down,6
R_m0006_L001_W00015,through,R_m0006_L001_W00015:through,base,0,upper,down,6
R_m0006_L001_W00016,through,R_m0006_L001_W00016:through,base,0,upper,down,6
R_m0006_L001_W00017,through,R_m0006_L001_W00017:through,base,0,upper,down,6
R_m0006_L001_W00018,through,R_m0006_L001_W00018:through,base,0,upper,down,6
R_m0006_L001_W00019,through,R_m0006_L001_W00019:through,base,0,upper,down,6
R_m0006_L001_W00020,through,R_m0006_L001_W00020:through,base,0,upper,down,6
R_m0006_L001_W00021,through,R_m0006_L001_W00021:through,base,0,upper,down,6
R_m0006_L001_W00022,through,R_m0006_L001_W00022:through,base,0,upper,down,6
R_m0006_L001_W00023,through,R_m0006_L001_W00023:through,base,0,upper,down,6
R_m0006_L001_W00024,through,R_m0006_L001_W00024:through,base,0,upper,down,6
R_m0006_L001_W00025,through,R_m0006_L001_W00025:through,base,0,upper,down,6
R_m0006_L001_W00026,through,R_m0006_L001_W00026:through,base,0,upper,down,6
R_m0006_L001_W00027,through,R_m0006_L001_W00027:through,base,0,upper,down,6
R_m0006_L001_W00028,through,R_m0006_L001_W00028:through,base,0,upper,down,6
R_m0006_L001_W00029,through,R_m0006_L001_W00029:through,base,0,upper,down,6
R_m0006_L001_W00030,through,R_m0006_L001_W00030:through,base,0,upper,down,6
R_m0006_L001_W00031,through,R_m0006_L001_W00031:through,base,0,upper,down,6
R_m0006_L001_W00032,through,R_m0006_L001_W00032:through,base,0,upper,down,6
R_m0006_L001_W00033,through,R_m0006_L001_W00033:through,base,0,upper,down,6
R_m0006_L001_W00034,through,R_m0006_L001_W00034:through,base,0,upper,down,6
R_m0006_L001_W00035,through,R_m0006_L001_W00035:through,base,0,upper,down,6
R_m0006_L001_W00036,through,R_m0006_L001_W00036:through,base,0,upper,down,6
R_m0006_L001_W00037,through,R_m0006_L001_W00037:through,base,0,upper,down,6
R_m0006_L001_W00038,through,R_m0006_L001_W00038:through,base,0,upper,down,6
R_m0006_L001_W00039,through,R_m0006_L001_W00039:through,base,0,upper,down,6
R_m0006_L001_W00040,through,R_m0006_L001_W00040:through,base,0,upper,down,6
R_m0006_L001_W00041,through,R_m0006_L001_W00041:through,base,0,upper,down,6
R_m0006_L001_W00042,through,R_m0006_L001_W00042:through,base,0,upper,down,6
R_m0006_L001_W00043,through,R_m0006_L001_W00043:through,base,0,upper,down,6
R_m0006_L001_W00044,through,R_m0006_L001_W00044:through,base,0,upper,down,6
R_m0006_L001_W00045,through,R_m0006_L001_W00045:through,base,0,upper,down,6
R_m0006_L001_W00046,through,R_m0006_L001_W00046:through,base,0,upper,down,6
R_m0006_L001_W00047,through,R_m0006_L001_W00047:through,base,0,upper,down,6
R_m0006_L001_W00048,through,R_m0006_L001_W00048:through,base,0,upper,down,6
R_m0006_L001_W00049,through,R_m0006_L001_W00049:through,base,0,upper,down,6
R_m0006_L001_W00050,through,R_m0006_L001_W00050:through,base,0,upper,down,6
R_m0006_L001_W00051,through,R_m0006_L001_W00051:through,base,0,upper,down,6
R_m0006_L001_W00052,through,R_m0006_L001_W00052:through,base,0,upper,down,6
R_m0006_L001_W00053,through,R_m0006_L001_W00053:through,base,0,upper,down,6
R_m0006_L001_W00054,through,R_m0006_L001_W00054:through,base,0,upper,down,6
R_m0006_L001_W00055,through,R_m0006_L001_W00055:through,base,0,upper,down,6
R_m0006_L001_W00056,through,R_m0006_L001_W00056:through,base,0,upper,down,6
R_m0006_L001_W00057,through,R_m0006_L001_W00057:through,base,0,upper,down,6
R_m0006_L001_W00058,through,R_m0006_L001_W00058:through,base,0,upper,down,6
R_m0006_L001_W00059,through,R_m0006_L001_W00059:through,base,0,upper,down,6
R_m0006_L001_W00060,through,R_m0006_L001_W00060:through,base,0,upper,down,6
R_m0006_L001_W00061,through,R_m0006_L001_W00061:through,base,0,upper,down,6
R_m0006_L001_W00062,through,R_m0006_L001_W00062:through,base,0,upper,down,6
R_m0006_L001_W00063,through,R_m0006_L001_W00063:through,base,0,upper,down,6
R_m0006_L002_W00000,through,R_m0006_L002_W00000:through,base,0,upper,down,6
R_m0006_L002_W00001,through,R_m0006_L002_W00001:through,base,0,upper,down,6
R_m0006_L002_W00002,through,R_m0006_L002_W00002:through,base,0,upper,down,6
R_m0006_L002_W00003,through,R_m0006_L002_W00003:through,base,0,upper,down,6
R_m0006_L002_W00004,through,R_m0006_L002_W00004:through,base,0,upper,down,6
R_m0006_L002_W00005,through,R_m0006_L002_W00005:through,base,0,upper,down,6
R_m0006_L002_W00006,through,R_m0006_L002_W00006:through,base,0,upper,down,6
R_m0006_L002_W00007,through,R_m0006_L002_W00007:through,base,0,upper,down,6
R_m0006_L002_W00008,through,R_m0006_L002_W00008:through,base,0,upper,down,6
R_m0006_L002_W00009,through,R_m0006_L002_W00009:through,base,0,upper,down,6
R_m0006_L002_W00010,through,R_m0006_L002_W00010:through,base,0,upper,down,6
R_m0006_L002_W00011,through,R_m0006_L002_W00011:through,base,0,upper,down,6
R_m0006_L002_W00012,through,R_m0006_L002_W00012:through,base,0,upper,down,6
R_m0006_L002_W00013,through,R_m0006_L002_W00013:through,base,0,upper,down,6
R_m0006_L002_W00014,through,R_m0006_L002_W00014:through,base,0,upper,down,6
R_m0006_L002_W00015,through,R_m0006_L002_W00015:through,base,0,upper,down,6
R_m0006_L002_W00016,through,R_m0006_L002_W00016:through,base,0,upper,down,6
R_m0006_L002_W00017,through,R_m0006_L002_W00017:through,base,0,upper,down,6
R_m0006_L002_W00018,through,R_m0006_L002_W00018:through,base,0,upper,down,6
R_m0006_L002_W00019,through,R_m0006_L002_W00019:through,base,0,upper,down,6
R_m0006_L002_W00020,through,R_m0006_L002_W00020:through,base,0,upper,down,6
R_m0006_L002_W00021,through,R_m0006_L002_W00021:through,base,0,upper,down,6
R_m0006_L002_W00022,through,R_m0006_L002_W00022:through,base,0,upper,down,6
R_m0006_L002_W00023,through,R_m0006_L002_W00023:through,base,0,upper,down,6
R_m0006_L002_W00024,through,R_m0006_L002_W00024:through,base,0,upper,down,6
R_m0006_L002_W00025,through,R_m0006_L002_W00025:through,base,0,upper,down,6
R_m0006_L002_W00026,through,R_m0006_L002_W00026:through,base,0,upper,down,6
R_m0006_L002_W00027,through,R_m0006_L002_W00027:through,base,0,upper,down,6
R_m0006_L002_W00028,through,R_m0006_L002_W00028:through,base,0,upper,down,6
R_m0006_L002_W00029,through,R_m0006_L002_W00029:through,base,0,upper,down,6
R_m0006_L002_W00030,through,R_m0006_L002_W00030:through,base,0,upper,down,6
R_m0006_L002_W00031,through,R_m0006_L002_W00031:through,base,0,upper,down,6
R_m0006_L002_W00032,through,R_m0006_L002_W00032:through,base,0,upper,down,6
R_m0006_L002_W00033,through,R_m0006_L002_W00033:through,base,0,upper,down,6
R_m0006_L002_W00034,through,R_m0006_L002_W00034:through,base,0,upper,down,6
R_m0006_L002_W00035,through,R_m0006_L002_W00035:through,base,0,upper,down,6
R_m0006_L002_W00036,through,R_m0006_L002_W00036:through,base,0,upper,down,6
R_m0006_L002_W00037,through,R_m0006_L002_W00037:through,base,0,upper,down,6
R_m0006_L002_W00038,through,R_m0006_L002_W00038:through,base,0,upper,down,6
R_m0006_L002_W00039,through,R_m0006_L002_W00039:through,base,0,upper,down,6
R_m0006_L002_W00040,through,R_m0006_L002_W00040:through,base,0,upper,down,6
R_m0006_L002_W00041,through,R_m0006_L002_W00041:through,base,0,upper,down,6
R_m0006_L002_W00042,through,R_m0006_L002_W00042:through,base,0,upper,down,6
R_m0006_L002_W00043,through,R_m0006_L002_W00043:through,base,0,upper,down,6
R_m0006_L002_W00044,through,R_m0006_L002_W00044:through,base,0,upper,down,6
R_m0006_L002_W00045,through,R_m0006_L002_W00045:through,base,0,upper,down,6
R_m0006_L002_W00046,through,R_m0006_L002_W00046:through,base,0,upper,down,6
R_m0006_L002_W00047,through,R_m0006_L002_W00047:through,base,0,upper,down,6
R_m0006_L002_W00048,through,R_m0006_L002_W00048:through,base,0,upper,down,6
R_m0006_L002_W00049,through,R_m0006_L002_W00049:through,base,0,upper,down,6
R_m0006_L002_W00050,through,R_m0006_L002_W00050:through,base,0,upper,down,6
R_m0006_L002_W00051,through,R_m0006_L002_W00051:through,base,0,upper,down,6
R_m0006_L002_W00052,through,R_m0006_L002_W00052:through,base,0,upper,down,6
R_m0006_L002_W00053,through,R_m0006_L002_W00053:through,base,0,upper,down,6
R_m0006_L002_W00054,through,R_m0006_L002_W00054:through,base,0,upper,down,6
R_m0006_L002_W00055,through,R_m0006_L002_W00055:through,base,0,upper,down,6
R_m0006_L002_W00056,through,R_m0006_L002_W00056:through,base,0,upper,down,6
R_m0006_L002_W00057,through,R_m0006_L002_W00057:through,base,0,upper,down,6
R_m0006_L002_W00058,through,R_m0006_L002_W00058:through,base,0,upper,down,6
R_m0006_L002_W00059,through,R_m0006_L002_W00059:through,base,0,upper,down,6
R_m0006_L002_W00060,through,R_m0006_L002_W00060:through,base,0,upper,down,6
R_m0006_L002_W00061,through,R_m0006_L002_W00061:through,base,0,upper,down,6
R_m0006_L002_W00062,through,R_m0006_L002_W00062:through,base,0,upper,down,6
R_m0006_L002_W00063,through,R_m0006_L002_W00063:through,base,0,upper,down,6
R_m0006_L003_W00000,through,R_m0006_L003_W00000:through,base,0,upper,down,6
R_m0006_L003_W00001,through,R_m0006_L003_W00001:through,base,0,upper,down,6
R_m0006_L003_W00002,through,R_m0006_L003_W00002:through,base,0,upper,down,6
R_m0006_L003_W00003,through,R_m0006_L003_W00003:through,base,0,upper,down,6
R_m0006_L003_W00004,through,R_m0006_L003_W00004:through,base,0,upper,down,6
R_m0006_L003_W00005,through,R_m0006_L003_W00005:through,base,0,upper,down,6
R_m0006_L003_W00006,through,R_m0006_L003_W00006:through,base,0,upper,down,6
R_m0006_L003_W00007,through,R_m0006_L003_W00007:through,base,0,upper,down,6
R_m0006_L003_W00008,through,R_m0006_L003_W00008:through,base,0,upper,down,6
R_m0006_L003_W00009,through,R_m0006_L003_W00009:through,base,0,upper,down,6
R_m0006_L003_W00010,through,R_m0006_L003_W00010:through,base,0,upper,down,6
R_m0006_L003_W00011,through,R_m0006_L003_W00011:through,base,0,upper,down,6
R_m0006_L003_W00012,through,R_m0006_L003_W00012:through,base,0,upper,down,6
R_m0006_L003_W00013,through,R_m0006_L003_W00013:through,base,0,upper,down,6
R_m0006_L003_W00014,through,R_m0006_L003_W00014:through,base,0,upper,down,6
R_m0006_L003_W00015,through,R_m0006_L003_W00015:through,base,0,upper,down,6
R_m0006_L003_W00016,through,R_m0006_L003_W00016:through,base,0,upper,down,6
R_m0006_L003_W00017,through,R_m0006_L003_W00017:through,base,0,upper,down,6
R_m0006_L003_W00018,through,R_m0006_L003_W00018:through,base,0,upper,down,6
R_m0006_L003_W00019,through,R_m0006_L003_W00019:through,base,0,upper,down,6
R_m0006_L003_W00020,through,R_m0006_L003_W00020:through,base,0,upper,down,6
R_m0006_L003_W00021,through,R_m0006_L003_W00021:through,base,0,upper,down,6
R_m0006_L003_W00022,through,R_m0006_L003_W00022:through,base,0,upper,down,6
R_m0006_L003_W00023,through,R_m0006_L003_W00023:through,base,0,upper,down,6
R_m0006_L003_W00024,through,R_m0006_L003_W00024:through,base,0,upper,down,6
R_m0006_L003_W00025,through,R_m0006_L003_W00025:through,base,0,upper,down,6
R_m0006_L003_W00026,through,R_m0006_L003_W00026:through,base,0,upper,down,6
R_m0006_L003_W00027,through,R_m0006_L003_W00027:through,base,0,upper,down,6
R_m0006_L003_W00028,through,R_m0006_L003_W00028:through,base,0,upper,down,6
R_m0006_L003_W00029,through,R_m0006_L003_W00029:through,base,0,upper,down,6
R_m0006_L003_W00030,through,R_m0006_L003_W00030:through,base,0,upper,down,6
R_m0006_L003_W00031,through,R_m0006_L003_W00031:through,base,0,upper,down,6
R_m0006_L003_W00032,through,R_m0006_L003_W00032:through,base,0,upper,down,6
R_m0006_L003_W00033,through,R_m0006_L003_W00033:through,base,0,upper,down,6
R_m0006_L003_W00034,through,R_m0006_L003_W00034:through,base,0,upper,down,6
R_m0006_L003_W00035,through,R_m0006_L003_W00035:through,base,0,upper,down,6
R_m0006_L003_W00036,through,R_m0006_L003_W00036:through,base,0,upper,down,6
R_m0006_L003_W00037,through,R_m0006_L003_W00037:through,base,0,upper,down,6
R_m0006_L003_W00038,through,R_m0006_L003_W00038:through,base,0,upper,down,6
R_m0006_L003_W00039,through,R_m0006_L003_W00039:through,base,0,upper,down,6
