parent_unit,parent_port,child_unit,option_index,edge_flow,parent_upper_flow,child_upper_flow,connection_kind,router_count,router_stage,switch_id,switch_state
R_m0004_L001_W00023,down,R_m0004_L002_W00021,1,4,4,4,compact_benes_cross,4,1,R4_S1_P21,cross
R_m0004_L001_W00024,down,R_m0004_L002_W00024,0,4,4,4,compact_benes_straight,4,1,R4_S1_P24,straight
R_m0004_L001_W00024,down,R_m0004_L002_W00026,1,4,4,4,compact_benes_cross,4,1,R4_S1_P24,cross
R_m0004_L001_W00025,down,R_m0004_L002_W00025,0,4,4,4,compact_benes_straight,4,1,R4_S1_P25,straight
R_m0004_L001_W00025,down,R_m0004_L002_W00027,1,4,4,4,compact_benes_cross,4,1,R4_S1_P25,cross
R_m0004_L001_W00026,down,R_m0004_L002_W00026,0,4,4,4,compact_benes_straight,4,1,R4_S1_P24,straight
R_m0004_L001_W00026,down,R_m0004_L002_W00024,1,4,4,4,compact_benes_cross,4,1,R4_S1_P24,cross
R_m0004_L001_W00027,down,R_m0004_L002_W00027,0,4,4,4,compact_benes_straight,4,1,R4_S1_P25,straight
R_m0004_L001_W00027,down,R_m0004_L002_W00025,1,4,4,4,compact_benes_cross,4,1,R4_S1_P25,cross
R_m0004_L001_W00028,down,R_m0004_L002_W00028,0,4,4,4,compact_benes_straight,4,1,R4_S1_P28,straight
R_m0004_L001_W00028,down,R_m0004_L002_W00030,1,4,4,4,compact_benes_cross,4,1,R4_S1_P28,cross
R_m0004_L001_W00029,down,R_m0004_L002_W00029,0,4,4,4,compact_benes_straight,4,1,R4_S1_P29,straight
R_m0004_L001_W00029,down,R_m0004_L002_W00031,1,4,4,4,compact_benes_cross,4,1,R4_S1_P29,cross
R_m0004_L001_W00030,down,R_m0004_L002_W00030,0,4,4,4,compact_benes_straight,4,1,R4_S1_P28,straight
R_m0004_L001_W00030,down,R_m0004_L002_W00028,1,4,4,4,compact_benes_cross,4,1,R4_S1_P28,cross
R_m0004_L001_W00031,down,R_m0004_L002_W00031,0,4,4,4,compact_benes_straight,4,1,R4_S1_P29,straight
R_m0004_L001_W00031,down,R_m0004_L002_W00029,1,4,4,4,compact_benes_cross,4,1,R4_S1_P29,cross
R_m0004_L001_W00032,down,R_m0004_L002_W00032,0,4,4,4,compact_benes_straight,4,1,R4_S1_P32,straight
R_m0004_L001_W00032,down,R_m0004_L002_W00034,1,4,4,4,compact_benes_cross,4,1,R4_S1_P32,cross
R_m0004_L001_W00033,down,R_m0004_L002_W00033,0,4,4,4,compact_benes_straight,4,1,R4_S1_P33,straight
R_m0004_L001_W00033,down,R_m0004_L002_W00035,1,4,4,4,compact_benes_cross,4,1,R4_S1_P33,cross
R_m0004_L001_W00034,down,R_m0004_L002_W00034,0,4,4,4,compact_benes_straight,4,1,R4_S1_P32,straight
R_m0004_L001_W00034,down,R_m0004_L002_W00032,1,4,4,4,compact_benes_cross,4,1,R4_S1_P32,cross
R_m0004_L001_W00035,down,R_m0004_L002_W00035,0,4,4,4,compact_benes_straight,4,1,R4_S1_P33,straight
R_m0004_L001_W00035,down,R_m0004_L002_W00033,1,4,4,4,compact_benes_cross,4,1,R4_S1_P33,cross
R_m0004_L001_W00036,down,R_m0004_L002_W00036,0,4,4,4,compact_benes_straight,4,1,R4_S1_P36,straight
R_m0004_L001_W00036,down,R_m0004_L002_W00038,1,4,4,4,compact_benes_cross,4,1,R4_S1_P36,cross
R_m0004_L001_W00037,down,R_m0004_L002_W00037,0,4,4,4,compact_benes_straight,4,1,R4_S1_P37,straight
R_m0004_L001_W00037,down,R_m0004_L002_W00039,1,4,4,4,compact_benes_cross,4,1,R4_S1_P37,cross
R_m0004_L001_W00038,down,R_m0004_L002_W00038,0,4,4,4,compact_benes_straight,4,1,R4_S1_P36,straight
R_m0004_L001_W00038,down,R_m0004_L002_W00036,1,4,4,4,compact_benes_cross,4,1,R4_S1_P36,cross
R_m0004_L001_W00039,down,R_m0004_L002_W00039,0,4,4,4,compact_benes_straight,4,1,R4_S1_P37,straight
R_m0004_L001_W00039,down,R_m0004_L002_W00037,1,4,4,4,compact_benes_cross,4,1,R4_S1_P37,cross
R_m0004_L001_W00040,down,R_m0004_L002_W00040,0,4,4,4,compact_benes_straight,4,1,R4_S1_P40,straight
R_m0004_L001_W00040,down,R_m0004_L002_W00042,1,4,4,4,compact_benes_cross,4,1,R4_S1_P40,cross
R_m0004_L001_W00041,down,R_m0004_L002_W00041,0,4,4,4,compact_benes_straight,4,1,R4_S1_P41,straight
R_m0004_L001_W00041,down,R_m0004_L002_W00043,1,4,4,4,compact_benes_cross,4,1,R4_S1_P41,cross
R_m0004_L001_W00042,down,R_m0004_L002_W00042,0,4,4,4,compact_benes_straight,4,1,R4_S1_P40,straight
R_m0004_L001_W00042,down,R_m0004_L002_W00040,1,4,4,4,compact_benes_cross,4,1,R4_S1_P40,cross
R_m0004_L001_W00043,down,R_m0004_L002_W00043,0,4,4,4,compact_benes_straight,4,1,R4_S1_P41,straight
R_m0004_L001_W00043,down,R_m0004_L002_W00041,1,4,4,4,compact_benes_cross,4,1,R4_S1_P41,cross
R_m0004_L001_W00044,down,R_m0004_L002_W00044,0,4,4,4,compact_benes_straight,4,1,R4_S1_P44,straight
R_m0004_L001_W00044,down,R_m0004_L002_W00046,1,4,4,4,compact_benes_cross,4,1,R4_S1_P44,cross
R_m0004_L001_W00045,down,R_m0004_L002_W00045,0,4,4,4,compact_benes_straight,4,1,R4_S1_P45,straight
R_m0004_L001_W00045,down,R_m0004_L002_W00047,1,4,4,4,compact_benes_cross,4,1,R4_S1_P45,cross
R_m0004_L001_W00046,down,R_m0004_L002_W00046,0,4,4,4,compact_benes_straight,4,1,R4_S1_P44,straight
R_m0004_L001_W00046,down,R_m0004_L002_W00044,1,4,4,4,compact_benes_cross,4,1,R4_S1_P44,cross
R_m0004_L001_W00047,down,R_m0004_L002_W00047,0,4,4,4,compact_benes_straight,4,1,R4_S1_P45,straight
R_m0004_L001_W00047,down,R_m0004_L002_W00045,1,4,4,4,compact_benes_cross,4,1,R4_S1_P45,cross
R_m0004_L001_W00048,down,R_m0004_L002_W00048,0,4,4,4,compact_benes_straight,4,1,R4_S1_P48,straight
R_m0004_L001_W00048,down,R_m0004_L002_W00050,1,4,4,4,compact_benes_cross,4,1,R4_S1_P48,cross
R_m0004_L001_W00049,down,R_m0004_L002_W00049,0,4,4,4,compact_benes_straight,4,1,R4_S1_P49,straight
R_m0004_L001_W00049,down,R_m0004_L002_W00051,1,4,4,4,compact_benes_cross,4,1,R4_S1_P49,cross
R_m0004_L001_W00050,down,R_m0004_L002_W00050,0,4,4,4,compact_benes_straight,4,1,R4_S1_P48,straight
R_m0004_L001_W00050,down,R_m0004_L002_W00048,1,4,4,4,compact_benes_cross,4,1,R4_S1_P48,cross
R_m0004_L001_W00051,down,R_m0004_L002_W00051,0,4,4,4,compact_benes_straight,4,1,R4_S1_P49,straight
R_m0004_L001_W00051,down,R_m0004_L002_W00049,1,4,4,4,compact_benes_cross,4,1,R4_S1_P49,cross
R_m0004_L001_W00052,down,R_m0004_L002_W00052,0,4,4,4,compact_benes_straight,4,1,R4_S1_P52,straight
R_m0004_L001_W00052,down,R_m0004_L002_W00054,1,4,4,4,compact_benes_cross,4,1,R4_S1_P52,cross
R_m0004_L001_W00053,down,R_m0004_L002_W00053,0,4,4,4,compact_benes_straight,4,1,R4_S1_P53,straight
R_m0004_L001_W00053,down,R_m0004_L002_W00055,1,4,4,4,compact_benes_cross,4,1,R4_S1_P53,cross
R_m0004_L001_W00054,down,R_m0004_L002_W00054,0,4,4,4,compact_benes_straight,4,1,R4_S1_P52,straight
R_m0004_L001_W00054,down,R_m0004_L002_W00052,1,4,4,4,compact_benes_cross,4,1,R4_S1_P52,cross
R_m0004_L001_W00055,down,R_m0004_L002_W00055,0,4,4,4,compact_benes_straight,4,1,R4_S1_P53,straight
R_m0004_L001_W00055,down,R_m0004_L002_W00053,1,4,4,4,compact_benes_cross,4,1,R4_S1_P53,cross
R_m0004_L001_W00056,down,R_m0004_L002_W00056,0,4,4,4,compact_benes_straight,4,1,R4_S1_P56,straight
R_m0004_L001_W00056,down,R_m0004_L002_W00058,1,4,4,4,compact_benes_cross,4,1,R4_S1_P56,cross
R_m0004_L001_W00057,down,R_m0004_L002_W00057,0,4,4,4,compact_benes_straight,4,1,R4_S1_P57,straight
R_m0004_L001_W00057,down,R_m0004_L002_W00059,1,4,4,4,compact_benes_cross,4,1,R4_S1_P57,cross
R_m0004_L001_W00058,down,R_m0004_L002_W00058,0,4,4,4,compact_benes_straight,4,1,R4_S1_P56,straight
R_m0004_L001_W00058,down,R_m0004_L002_W00056,1,4,4,4,compact_benes_cross,4,1,R4_S1_P56,cross
R_m0004_L001_W00059,down,R_m0004_L002_W00059,0,4,4,4,compact_benes_straight,4,1,R4_S1_P57,straight
R_m0004_L001_W00059,down,R_m0004_L002_W00057,1,4,4,4,compact_benes_cross,4,1,R4_S1_P57,cross
R_m0004_L001_W00060,down,R_m0004_L002_W00060,0,4,4,4,compact_benes_straight,4,1,R4_S1_P60,straight
R_m0004_L001_W00060,down,R_m0004_L002_W00062,1,4,4,4,compact_benes_cross,4,1,R4_S1_P60,cross
R_m0004_L001_W00061,down,R_m0004_L002_W00061,0,4,4,4,compact_benes_straight,4,1,R4_S1_P61,straight
R_m0004_L001_W00061,down,R_m0004_L002_W00063,1,4,4,4,compact_benes_cross,4,1,R4_S1_P61,cross
R_m0004_L001_W00062,down,R_m0004_L002_W00062,0,4,4,4,compact_benes_straight,4,1,R4_S1_P60,straight
R_m0004_L001_W00062,down,R_m0004_L002_W00060,1,4,4,4,compact_benes_cross,4,1,R4_S1_P60,cross
R_m0004_L001_W00063,down,R_m0004_L002_W00063,0,4,4,4,compact_benes_straight,4,1,R4_S1_P61,straight
R_m0004_L001_W00063,down,R_m0004_L002_W00061,1,4,4,4,compact_benes_cross,4,1,R4_S1_P61,cross
R_m0004_L002_W00000,down,R_m0004_L003_W00000,0,4,4,4,compact_benes_straight,4,2,R4_S2_P0,straight
R_m0004_L002_W00000,down,R_m0004_L003_W00004,1,4,4,4,compact_benes_cross,4,2,R4_S2_P0,cross
R_m0004_L002_W00001,down,R_m0004_L003_W00001,0,4,4,4,compact_benes_straight,4,2,R4_S2_P1,straight
R_m0004_L002_W00001,down,R_m0004_L003_W00005,1,4,4,4,compact_benes_cross,4,2,R4_S2_P1,cross
R_m0004_L002_W00002,down,R_m0004_L003_W00002,0,4,4,4,compact_benes_straight,4,2,R4_S2_P2,straight
R_m0004_L002_W00002,down,R_m0004_L003_W00006,1,4,4,4,compact_benes_cross,4,2,R4_S2_P2,cross
R_m0004_L002_W00003,down,R_m0004_L003_W00003,0,4,4,4,compact_benes_straight,4,2,R4_S2_P3,straight
R_m0004_L002_W00003,down,R_m0004_L003_W00007,1,4,4,4,compact_benes_cross,4,2,R4_S2_P3,cross
R_m0004_L002_W00004,down,R_m0004_L003_W00004,0,4,4,4,compact_benes_straight,4,2,R4_S2_P0,straight
R_m0004_L002_W00004,down,R_m0004_L003_W00000,1,4,4,4,compact_benes_cross,4,2,R4_S2_P0,cross
R_m0004_L002_W00005,down,R_m0004_L003_W00005,0,4,4,4,compact_benes_straight,4,2,R4_S2_P1,straight
R_m0004_L002_W00005,down,R_m0004_L003_W00001,1,4,4,4,compact_benes_cross,4,2,R4_S2_P1,cross
R_m0004_L002_W00006,down,R_m0004_L003_W00006,0,4,4,4,compact_benes_straight,4,2,R4_S2_P2,straight
R_m0004_L002_W00006,down,R_m0004_L003_W00002,1,4,4,4,compact_benes_cross,4,2,R4_S2_P2,cross
R_m0004_L002_W00007,down,R_m0004_L003_W00007,0,4,4,4,compact_benes_straight,4,2,R4_S2_P3,straight
R_m0004_L002_W00007,down,R_m0004_L003_W00003,1,4,4,4,compact_benes_cross,4,2,R4_S2_P3,cross
R_m0004_L002_W00008,down,R_m0004_L003_W00008,0,4,4,4,compact_benes_straight,4,2,R4_S2_P8,straight
R_m0004_L002_W00008,down,R_m0004_L003_W00012,1,4,4,4,compact_benes_cross,4,2,R4_S2_P8,cross
R_m0004_L002_W00009,down,R_m0004_L003_W00009,0,4,4,4,compact_benes_straight,4,2,R4_S2_P9,straight
R_m0004_L002_W00009,down,R_m0004_L003_W00013,1,4,4,4,compact_benes_cross,4,2,R4_S2_P9,cross
R_m0004_L002_W00010,down,R_m0004_L003_W00010,0,4,4,4,compact_benes_straight,4,2,R4_S2_P10,straight
R_m0004_L002_W00010,down,R_m0004_L003_W00014,1,4,4,4,compact_benes_cross,4,2,R4_S2_P10,cross
R_m0004_L002_W00011,down,R_m0004_L003_W00011,0,4,4,4,compact_benes_straight,4,2,R4_S2_P11,straight
R_m0004_L002_W00011,down,R_m0004_L003_W00015,1,4,4,4,compact_benes_cross,4,2,R4_S2_P11,cross
R_m0004_L002_W00012,down,R_m0004_L003_W00012,0,4,4,4,compact_benes_straight,4,2,R4_S2_P8,straight
R_m0004_L002_W00012,down,R_m0004_L003_W00008,1,4,4,4,compact_benes_cross,4,2,R4_S2_P8,cross
R_m0004_L002_W00013,down,R_m0004_L003_W00013,0,4,4,4,compact_benes_straight,4,2,R4_S2_P9,straight
R_m0004_L002_W00013,down,R_m0004_L003_W00009,1,4,4,4,compact_benes_cross,4,2,R4_S2_P9,cross
R_m0004_L002_W00014,down,R_m0004_L003_W00014,0,4,4,4,compact_benes_straight,4,2,R4_S2_P10,straight
R_m0004_L002_W00014,down,R_m0004_L003_W00010,1,4,4,4,compact_benes_cross,4,2,R4_S2_P10,cross
R_m0004_L002_W00015,down,R_m0004_L003_W00015,0,4,4,4,compact_benes_straight,4,2,R4_S2_P11,straight
R_m0004_L002_W00015,down,R_m0004_L003_W00011,1,4,4,4,compact_benes_cross,4,2,R4_S2_P11,cross
R_m0004_L002_W00016,down,R_m0004_L003_W00016,0,4,4,4,compact_benes_straight,4,2,R4_S2_P16,straight
R_m0004_L002_W00016,down,R_m0004_L003_W00020,1,4,4,4,compact_benes_cross,4,2,R4_S2_P16,cross
R_m0004_L002_W00017,down,R_m0004_L003_W00017,0,4,4,4,compact_benes_straight,4,2,R4_S2_P17,straight
R_m0004_L002_W00017,down,R_m0004_L003_W00021,1,4,4,4,compact_benes_cross,4,2,R4_S2_P17,cross
R_m0004_L002_W00018,down,R_m0004_L003_W00018,0,4,4,4,compact_benes_straight,4,2,R4_S2_P18,straight
R_m0004_L002_W00018,down,R_m0004_L003_W00022,1,4,4,4,compact_benes_cross,4,2,R4_S2_P18,cross
R_m0004_L002_W00019,down,R_m0004_L003_W00019,0,4,4,4,compact_benes_straight,4,2,R4_S2_P19,straight
R_m0004_L002_W00019,down,R_m0004_L003_W00023,1,4,4,4,compact_benes_cross,4,2,R4_S2_P19,cross
R_m0004_L002_W00020,down,R_m0004_L003_W00020,0,4,4,4,compact_benes_straight,4,2,R4_S2_P16,straight
R_m0004_L002_W00020,down,R_m0004_L003_W00016,1,4,4,4,compact_benes_cross,4,2,R4_S2_P16,cross
R_m0004_L002_W00021,down,R_m0004_L003_W00021,0,4,4,4,compact_benes_straight,4,2,R4_S2_P17,straight
R_m0004_L002_W00021,down,R_m0004_L003_W00017,1,4,4,4,compact_benes_cross,4,2,R4_S2_P17,cross
R_m0004_L002_W00022,down,R_m0004_L003_W00022,0,4,4,4,compact_benes_straight,4,2,R4_S2_P18,straight
R_m0004_L002_W00022,down,R_m0004_L003_W00018,1,4,4,4,compact_benes_cross,4,2,R4_S2_P18,cross
R_m0004_L002_W00023,down,R_m0004_L003_W00023,0,4,4,4,compact_benes_straight,4,2,R4_S2_P19,straight
R_m0004_L002_W00023,down,R_m0004_L003_W00019,1,4,4,4,compact_benes_cross,4,2,R4_S2_P19,cross
R_m0004_L002_W00024,down,R_m0004_L003_W00024,0,4,4,4,compact_benes_straight,4,2,R4_S2_P24,straight
R_m0004_L002_W00024,down,R_m0004_L003_W00028,1,4,4,4,compact_benes_cross,4,2,R4_S2_P24,cross
R_m0004_L002_W00025,down,R_m0004_L003_W00025,0,4,4,4,compact_benes_straight,4,2,R4_S2_P25,straight
R_m0004_L002_W00025,down,R_m0004_L003_W00029,1,4,4,4,compact_benes_cross,4,2,R4_S2_P25,cross
R_m0004_L002_W00026,down,R_m0004_L003_W00026,0,4,4,4,compact_benes_straight,4,2,R4_S2_P26,straight
R_m0004_L002_W00026,down,R_m0004_L003_W00030,1,4,4,4,compact_benes_cross,4,2,R4_S2_P26,cross
R_m0004_L002_W00027,down,R_m0004_L003_W00027,0,4,4,4,compact_benes_straight,4,2,R4_S2_P27,straight
R_m0004_L002_W00027,down,R_m0004_L003_W00031,1,4,4,4,compact_benes_cross,4,2,R4_S2_P27,cross
R_m0004_L002_W00028,down,R_m0004_L003_W00028,0,4,4,4,compact_benes_straight,4,2,R4_S2_P24,straight
R_m0004_L002_W00028,down,R_m0004_L003_W00024,1,4,4,4,compact_benes_cross,4,2,R4_S2_P24,cross
R_m0004_L002_W00029,down,R_m0004_L003_W00029,0,4,4,4,compact_benes_straight,4,2,R4_S2_P25,straight
R_m0004_L002_W00029,down,R_m0004_L003_W00025,1,4,4,4,compact_benes_cross,4,2,R4_S2_P25,cross
R_m0004_L002_W00030,down,R_m0004_L003_W00030,0,4,4,4,compact_benes_straight,4,2,R4_S2_P26,straight
R_m0004_L002_W00030,down,R_m0004_L003_W00026,1,4,4,4,compact_benes_cross,4,2,R4_S2_P26,cross
R_m0004_L002_W00031,down,R_m0004_L003_W00031,0,4,4,4,compact_benes_straight,4,2,R4_S2_P27,straight
R_m0004_L002_W00031,down,R_m0004_L003_W00027,1,4,4,4,compact_benes_cross,4,2,R4_S2_P27,cross
R_m0004_L002_W00032,down,R_m0004_L003_W00032,0,4,4,4,compact_benes_straight,4,2,R4_S2_P32,straight
R_m0004_L002_W00032,down,R_m0004_L003_W00036,1,4,4,4,compact_benes_cross,4,2,R4_S2_P32,cross
R_m0004_L002_W00033,down,R_m0004_L003_W00033,0,4,4,4,compact_benes_straight,4,2,R4_S2_P33,straight
R_m0004_L002_W00033,down,R_m0004_L003_W00037,1,4,4,4,compact_benes_cross,4,2,R4_S2_P33,cross
R_m0004_L002_W00034,down,R_m0004_L003_W00034,0,4,4,4,compact_benes_straight,4,2,R4_S2_P34,straight
R_m0004_L002_W00034,down,R_m0004_L003_W00038,1,4,4,4,compact_benes_cross,4,2,R4_S2_P34,cross
R_m0004_L002_W00035,down,R_m0004_L003_W00035,0,4,4,4,compact_benes_straight,4,2,R4_S2_P35,straight
R_m0004_L002_W00035,down,R_m0004_L003_W00039,1,4,4,4,compact_benes_cross,4,2,R4_S2_P35,cross
R_m0004_L002_W00036,down,R_m0004_L003_W00036,0,4,4,4,compact_benes_straight,4,2,R4_S2_P32,straight
R_m0004_L002_W00036,down,R_m0004_L003_W00032,1,4,4,4,compact_benes_cross,4,2,R4_S2_P32,cross
R_m0004_L002_W00037,down,R_m0004_L003_W00037,0,4,4,4,compact_benes_straight,4,2,R4_S2_P33,straight
R_m0004_L002_W00037,down,R_m0004_L003_W00033,1,4,4,4,compact_benes_cross,4,2,R4_S2_P33,cross
R_m0004_L002_W00038,down,R_m0004_L003_W00038,0,4,4,4,compact_benes_straight,4,2,R4_S2_P34,straight
R_m0004_L002_W00038,down,R_m0004_L003_W00034,1,4,4,4,compact_benes_cross,4,2,R4_S2_P34,cross
R_m0004_L002_W00039,down,R_m0004_L003_W00039,0,4,4,4,compact_benes_straight,4,2,R4_S2_P35,straight
R_m0004_L002_W00039,down,R_m0004_L003_W00035,1,4,4,4,compact_benes_cross,4,2,R4_S2_P35,cross
R_m0004_L002_W00040,down,R_m0004_L003_W00040,0,4,4,4,compact_benes_straight,4,2,R4_S2_P40,straight
R_m0004_L002_W00040,down,R_m0004_L003_W00044,1,4,4,4,compact_benes_cross,4,2,R4_S2_P40,cross
R_m0004_L002_W00041,down,R_m0004_L003_W00041,0,4,4,4,compact_benes_straight,4,2,R4_S2_P41,straight
R_m0004_L002_W00041,down,R_m0004_L003_W00045,1,4,4,4,compact_benes_cross,4,2,R4_S2_P41,cross
R_m0004_L002_W00042,down,R_m0004_L003_W00042,0,4,4,4,compact_benes_straight,4,2,R4_S2_P42,straight
R_m0004_L002_W00042,down,R_m0004_L003_W00046,1,4,4,4,compact_benes_cross,4,2,R4_S2_P42,cross
R_m0004_L002_W00043,down,R_m0004_L003_W00043,0,4,4,4,compact_benes_straight,4,2,R4_S2_P43,straight
R_m0004_L002_W00043,down,R_m0004_L003_W00047,1,4,4,4,compact_benes_cross,4,2,R4_S2_P43,cross
R_m0004_L002_W00044,down,R_m0004_L003_W00044,0,4,4,4,compact_benes_straight,4,2,R4_S2_P40,straight
R_m0004_L002_W00044,down,R_m0004_L003_W00040,1,4,4,4,compact_benes_cross,4,2,R4_S2_P40,cross
R_m0004_L002_W00045,down,R_m0004_L003_W00045,0,4,4,4,compact_benes_straight,4,2,R4_S2_P41,straight
R_m0004_L002_W00045,down,R_m0004_L003_W00041,1,4,4,4,compact_benes_cross,4,2,R4_S2_P41,cross
R_m0004_L002_W00046,down,R_m0004_L003_W00046,0,4,4,4,compact_benes_straight,4,2,R4_S2_P42,straight
R_m0004_L002_W00046,down,R_m0004_L003_W00042,1,4,4,4,compact_benes_cross,4,2,R4_S2_P42,cross
R_m0004_L002_W00047,down,R_m0004_L003_W00047,0,4,4,4,compact_benes_straight,4,2,R4_S2_P43,straight
R_m0004_L002_W00047,down,R_m0004_L003_W00043,1,4,4,4,compact_benes_cross,4,2,R4_S2_P43,cross
R_m0004_L002_W00048,down,R_m0004_L003_W00048,0,4,4,4,compact_benes_straight,4,2,R4_S2_P48,straight
R_m0004_L002_W00048,down,R_m0004_L003_W00052,1,4,4,4,compact_benes_cross,4,2,R4_S2_P48,cross
R_m0004_L002_W00049,down,R_m0004_L003_W00049,0,4,4,4,compact_benes_straight,4,2,R4_S2_P49,straight
R_m0004_L002_W00049,down,R_m0004_L003_W00053,1,4,4,4,compact_benes_cross,4,2,R4_S2_P49,cross
R_m0004_L002_W00050,down,R_m0004_L003_W00050,0,4,4,4,compact_benes_straight,4,2,R4_S2_P50,straight
R_m0004_L002_W00050,down,R_m0004_L003_W00054,1,4,4,4,compact_benes_cross,4,2,R4_S2_P50,cross
R_m0004_L002_W00051,down,R_m0004_L003_W00051,0,4,4,4,compact_benes_straight,4,2,R4_S2_P51,straight
R_m0004_L002_W00051,down,R_m0004_L003_W00055,1,4,4,4,compact_benes_cross,4,2,R4_S2_P51,cross
R_m0004_L002_W00052,down,R_m0004_L003_W00052,0,4,4,4,compact_benes_straight,4,2,R4_S2_P48,straight
R_m0004_L002_W00052,down,R_m0004_L003_W00048,1,4,4,4,compact_benes_cross,4,2,R4_S2_P48,cross
R_m0004_L002_W00053,down,R_m0004_L003_W00053,0,4,4,4,compact_benes_straight,4,2,R4_S2_P49,straight
R_m0004_L002_W00053,down,R_m0004_L003_W00049,1,4,4,4,compact_benes_cross,4,2,R4_S2_P49,cross
R_m0004_L002_W00054,down,R_m0004_L003_W00054,0,4,4,4,compact_benes_straight,4,2,R4_S2_P50,straight
R_m0004_L002_W00054,down,R_m0004_L003_W00050,1,4,4,4,compact_benes_cross,4,2,R4_S2_P50,cross
R_m0004_L002_W00055,down,R_m0004_L003_W00055,0,4,4,4,compact_benes_straight,4,2,R4_S2_P51,straight
R_m0004_L002_W00055,down,R_m0004_L003_W00051,1,4,4,4,compact_benes_cross,4,2,R4_S2_P51,cross
R_m0004_L002_W00056,down,R_m0004_L003_W00056,0,4,4,4,compact_benes_straight,4,2,R4_S2_P56,straight
R_m0004_L002_W00056,down,R_m0004_L003_W00060,1,4,4,4,compact_benes_cross,4,2,R4_S2_P56,cross
R_m0004_L002_W00057,down,R_m0004_L003_W00057,0,4,4,4,compact_benes_straight,4,2,R4_S2_P57,straight
R_m0004_L002_W00057,down,R_m0004_L003_W00061,1,4,4,4,compact_benes_cross,4,2,R4_S2_P57,cross
R_m0004_L002_W00058,down,R_m0004_L003_W00058,0,4,4,4,compact_benes_straight,4,2,R4_S2_P58,straight
R_m0004_L002_W00058,down,R_m0004_L003_W00062,1,4,4,4,compact_benes_cross,4,2,R4_S2_P58,cross
R_m0004_L002_W00059,down,R_m0004_L003_W00059,0,4,4,4,compact_benes_straight,4,2,R4_S2_P59,straight
R_m0004_L002_W00059,down,R_m0004_L003_W00063,1,4,4,4,compact_benes_cross,4,2,R4_S2_P59,cross
R_m0004_L002_W00060,down,R_m0004_L003_W00060,0,4,4,4,compact_benes_straight,4,2,R4_S2_P56,straight
R_m0004_L002_W00060,down,R_m0004_L003_W00056,1,4,4,4,compact_benes_cross,4,2,R4_S2_P56,cross
R_m0004_L002_W00061,down,R_m0004_L003_W00061,0,4,4,4,compact_benes_straight,4,2,R4_S2_P57,straight
R_m0004_L002_W00061,down,R_m0004_L003_W00057,1,4,4,4,compact_benes_cross,4,2,R4_S2_P57,cross
R_m0004_L002_W00062,down,R_m0004_L003_W00062,0,4,4,4,compact_benes_straight,4,2,R4_S2_P58,straight
R_m0004_L002_W00062,down,R_m0004_L003_W00058,1,4,4,4,compact_benes_cross,4,2,R4_S2_P58,cross
R_m0004_L002_W00063,down,R_m0004_L003_W00063,0,4,4,4,compact_benes_straight,4,2,R4_S2_P59,straight
R_m0004_L002_W00063,down,R_m0004_L003_W00059,1,4,4,4,compact_benes_cross,4,2,R4_S2_P59,cross
R_m0004_L003_W00000,down,R_m0004_L004_W00000,0,4,4,4,compact_benes_straight,4,3,R4_S3_P0,straight
R_m0004_L003_W00000,down,R_m0004_L004_W00008,1,4,4,4,compact_benes_cross,4,3,R4_S3_P0,cross
R_m0004_L003_W00001,down,R_m0004_L004_W00001,0,4,4,4,compact_benes_straight,4,3,R4_S3_P1,straight
R_m0004_L003_W00001,down,R_m0004_L004_W00009,1,4,4,4,compact_benes_cross,4,3,R4_S3_P1,cross
R_m0004_L003_W00002,down,R_m0004_L004_W00002,0,4,4,4,compact_benes_straight,4,3,R4_S3_P2,straight
R_m0004_L003_W00002,down,R_m0004_L004_W00010,1,4,4,4,compact_benes_cross,4,3,R4_S3_P2,cross
R_m0004_L003_W00003,down,R_m0004_L004_W00003,0,4,4,4,compact_benes_straight,4,3,R4_S3_P3,straight
R_m0004_L003_W00003,down,R_m0004_L004_W00011,1,4,4,4,compact_benes_cross,4,3,R4_S3_P3,cross
R_m0004_L003_W00004,down,R_m0004_L004_W00004,0,4,4,4,compact_benes_straight,4,3,R4_S3_P4,straight
R_m0004_L003_W00004,down,R_m0004_L004_W00012,1,4,4,4,compact_benes_cross,4,3,R4_S3_P4,cross
R_m0004_L003_W00005,down,R_m0004_L004_W00005,0,4,4,4,compact_benes_straight,4,3,R4_S3_P5,straight
R_m0004_L003_W00005,down,R_m0004_L004_W00013,1,4,4,4,compact_benes_cross,4,3,R4_S3_P5,cross
R_m0004_L003_W00006,down,R_m0004_L004_W00006,0,4,4,4,compact_benes_straight,4,3,R4_S3_P6,straight
R_m0004_L003_W00006,down,R_m0004_L004_W00014,1,4,4,4,compact_benes_cross,4,3,R4_S3_P6,cross
R_m0004_L003_W00007,down,R_m0004_L004_W00007,0,4,4,4,compact_benes_straight,4,3,R4_S3_P7,straight
R_m0004_L003_W00007,down,R_m0004_L004_W00015,1,4,4,4,compact_benes_cross,4,3,R4_S3_P7,cross
R_m0004_L003_W00008,down,R_m0004_L004_W00008,0,4,4,4,compact_benes_straight,4,3,R4_S3_P0,straight
R_m0004_L003_W00008,down,R_m0004_L004_W00000,1,4,4,4,compact_benes_cross,4,3,R4_S3_P0,cross
R_m0004_L003_W00009,down,R_m0004_L004_W00009,0,4,4,4,compact_benes_straight,4,3,R4_S3_P1,straight
